name,sex,ethnicity,quality,call,experience,equal
Kristen,female,cauc,high,0,8,yes
Lakisha,female,afam,high,0,4,yes
Aisha,female,afam,high,0,5,no
Allison,female,cauc,low,0,5,no
Carrie,female,cauc,low,0,5,no
Darnell,male,afam,low,0,9,no
Jill,female,cauc,high,0,5,no
Keisha,female,afam,low,0,5,no
Allison,female,cauc,high,0,10,yes
Brett,male,cauc,low,0,6,no
Emily,female,cauc,low,0,11,yes
Latonya,female,afam,low,0,6,yes
Latoya,female,afam,high,0,3,yes
Tyrone,male,afam,low,0,5,no
Geoffrey,male,cauc,high,0,5,no
Jill,female,cauc,low,0,22,yes
Kenya,female,afam,high,1,21,yes
Latonya,female,afam,low,0,6,yes
Laurie,female,cauc,high,0,16,yes
Rasheed,male,afam,high,0,4,no
Anne,female,cauc,low,0,4,yes
Ebony,female,afam,low,0,4,yes
Emily,female,cauc,high,0,3,yes
Tanisha,female,afam,high,0,5,yes
Allison,female,cauc,high,0,3,no
Anne,female,cauc,low,0,6,no
Ebony,female,afam,low,0,6,no
Emily,female,cauc,high,0,21,no
Kenya,female,afam,high,0,9,no
Tanisha,female,afam,high,0,3,no
Allison,female,cauc,high,0,11,no
Jamal,male,afam,low,0,3,no
Jay,male,cauc,low,1,6,no
Keisha,female,afam,high,0,11,no
Brad,male,cauc,low,0,3,no
Kareem,male,afam,low,0,6,no
Carrie,female,cauc,low,0,4,no
Ebony,female,afam,low,0,11,no
Latonya,female,afam,high,0,7,no
Meredith,female,cauc,high,0,2,no
Anne,female,cauc,high,0,3,yes
Latoya,female,afam,low,0,4,yes
Meredith,female,cauc,low,0,3,yes
Meredith,female,cauc,low,0,6,no
Tamika,female,afam,high,0,5,yes
Tanisha,female,afam,low,0,4,no
Anne,female,cauc,low,0,11,yes
Ebony,female,afam,high,0,11,yes
Kristen,female,cauc,high,0,3,yes
Tanisha,female,afam,low,0,6,yes
Allison,female,cauc,low,1,8,yes
Brett,male,cauc,low,0,6,no
Ebony,female,afam,high,0,5,yes
Jay,male,cauc,high,0,7,no
Jill,female,cauc,high,0,10,yes
Kareem,male,afam,high,0,3,no
Kenya,female,afam,low,0,11,yes
Latonya,female,afam,low,0,7,no
Allison,female,cauc,high,1,21,yes
Ebony,female,afam,low,0,13,yes
Emily,female,cauc,low,0,11,yes
Geoffrey,male,cauc,high,0,20,no
Latonya,female,afam,high,0,10,yes
Leroy,male,afam,high,0,10,no
Todd,male,cauc,low,0,11,no
Tremayne,male,afam,low,0,9,no
Aisha,female,afam,low,0,6,yes
Aisha,female,afam,high,1,2,yes
Anne,female,cauc,low,0,7,yes
Brad,male,cauc,high,0,8,yes
Brad,male,cauc,high,1,8,yes
Brendan,male,cauc,low,0,7,yes
Carrie,female,cauc,high,0,2,yes
Carrie,female,cauc,high,0,18,no
Darnell,male,afam,high,0,2,yes
Ebony,female,afam,high,0,10,no
Ebony,female,afam,high,0,8,no
Hakim,male,afam,low,0,7,yes
Hakim,male,afam,high,0,2,yes
Jay,male,cauc,low,0,8,no
Jill,female,cauc,high,0,2,no
Kareem,male,afam,low,0,8,no
Keisha,female,afam,low,0,8,no
Kenya,female,afam,high,0,8,yes
Kristen,female,cauc,high,0,8,yes
Lakisha,female,afam,low,0,7,yes
Laurie,female,cauc,low,0,6,yes
Matthew,male,cauc,low,0,7,no
Meredith,female,cauc,low,0,6,yes
Rasheed,male,afam,low,0,6,no
Tanisha,female,afam,low,0,6,yes
Todd,male,cauc,low,0,26,no
Todd,male,cauc,high,0,8,no
Tyrone,male,afam,high,0,14,no
Anne,female,cauc,high,0,8,no
Anne,female,cauc,high,0,14,yes
Ebony,female,afam,low,0,26,yes
Jill,female,cauc,low,0,26,yes
Kenya,female,afam,high,0,18,yes
Meredith,female,cauc,low,0,8,yes
Meredith,female,cauc,low,0,7,no
Rasheed,male,afam,low,0,8,yes
Rasheed,male,afam,high,0,14,yes
Tamika,female,afam,low,0,6,no
Todd,male,cauc,high,0,18,yes
Tremayne,male,afam,high,0,2,no
Aisha,female,afam,high,0,2,no
Anne,female,cauc,high,0,8,no
Brendan,male,cauc,low,0,7,no
Leroy,male,afam,low,0,6,no
Allison,female,cauc,high,0,10,yes
Geoffrey,male,cauc,low,0,8,yes
Hakim,male,afam,low,0,8,yes
Rasheed,male,afam,high,0,8,yes
Anne,female,cauc,low,0,6,no
Ebony,female,afam,low,0,7,no
Laurie,female,cauc,high,0,2,no
Tanisha,female,afam,high,0,8,no
Aisha,female,afam,low,0,6,no
Brendan,male,cauc,high,0,2,no
Neil,male,cauc,low,0,7,no
Tamika,female,afam,high,0,8,no
Brendan,male,cauc,high,0,10,no
Kenya,female,afam,low,0,8,no
Neil,male,cauc,low,0,8,no
Tyrone,male,afam,high,0,8,no
Anne,female,cauc,low,0,6,no
Brendan,male,cauc,low,0,26,no
Brett,male,cauc,high,0,18,no
Greg,male,cauc,high,0,8,no
Hakim,male,afam,low,0,8,no
Jamal,male,afam,high,0,14,no
Jermaine,male,afam,high,0,2,no
Kareem,male,afam,low,0,7,no
Brendan,male,cauc,high,0,14,yes
Jamal,male,afam,low,0,26,yes
Latonya,female,afam,high,0,18,yes
Matthew,male,cauc,low,0,8,yes
Carrie,female,cauc,low,0,7,yes
Ebony,female,afam,high,0,14,no
Emily,female,cauc,low,0,26,no
Jill,female,cauc,high,0,18,no
Tamika,female,afam,low,0,8,no
Tanisha,female,afam,low,0,6,yes
Todd,male,cauc,high,0,2,yes
Tyrone,male,afam,high,0,8,yes
Aisha,female,afam,high,0,8,no
Brendan,male,cauc,high,0,2,no
Jay,male,cauc,low,0,7,no
Lakisha,female,afam,low,0,6,no
Brett,male,cauc,high,0,2,no
Keisha,female,afam,high,0,8,no
Laurie,female,cauc,low,0,6,no
Rasheed,male,afam,low,0,7,no
Brett,male,cauc,high,0,2,no
Hakim,male,afam,low,0,7,no
Leroy,male,afam,high,0,8,no
Todd,male,cauc,low,0,6,no
Aisha,female,afam,low,0,8,no
Brett,male,cauc,low,0,26,no
Lakisha,female,afam,high,0,14,no
Matthew,male,cauc,high,0,18,no
Anne,female,cauc,low,0,8,no
Kenya,female,afam,high,0,10,no
Lakisha,female,afam,low,0,8,no
Sarah,female,cauc,high,0,8,no
Emily,female,cauc,high,0,6,no
Jamal,male,afam,low,0,8,no
Jermaine,male,afam,high,0,10,no
Sarah,female,cauc,low,0,10,no
Greg,male,cauc,low,0,7,yes
Jamal,male,afam,low,0,6,yes
Lakisha,female,afam,high,0,7,yes
Todd,male,cauc,high,0,4,yes
Carrie,female,cauc,low,0,4,yes
Lakisha,female,afam,high,0,12,yes
Latonya,female,afam,low,0,1,yes
Meredith,female,cauc,high,1,5,yes
Anne,female,cauc,low,0,6,yes
Carrie,female,cauc,high,0,7,yes
Jermaine,male,afam,low,0,5,no
Keisha,female,afam,low,0,6,yes
Latoya,female,afam,high,0,10,yes
Meredith,female,cauc,low,0,5,no
Aisha,female,afam,low,0,4,yes
Carrie,female,cauc,low,0,4,yes
Anne,female,cauc,high,0,6,no
Emily,female,cauc,low,0,6,no
Latoya,female,afam,low,0,4,no
Tamika,female,afam,high,0,19,no
Anne,female,cauc,high,0,7,no
Kareem,male,afam,low,0,3,no
Meredith,female,cauc,low,0,5,no
Rasheed,male,afam,high,0,5,no
Aisha,female,afam,low,0,12,yes
Aisha,female,afam,high,0,5,no
Emily,female,cauc,low,0,4,yes
Latonya,female,afam,high,0,12,yes
Laurie,female,cauc,high,0,5,no
Meredith,female,cauc,high,0,9,yes
Aisha,female,afam,high,0,6,no
Keisha,female,afam,low,0,6,no
Laurie,female,cauc,low,0,4,no
Meredith,female,cauc,high,0,6,no
Aisha,female,afam,low,0,5,yes
Emily,female,cauc,high,0,6,yes
Kristen,female,cauc,low,0,5,yes
Tanisha,female,afam,high,0,5,yes
Allison,female,cauc,high,0,7,yes
Ebony,female,afam,low,0,4,yes
Greg,male,cauc,low,0,6,yes
Lakisha,female,afam,high,0,7,yes
Carrie,female,cauc,low,0,14,yes
Ebony,female,afam,high,1,11,yes
Latoya,female,afam,low,0,15,yes
Sarah,female,cauc,high,0,14,yes
Kristen,female,cauc,high,0,6,no
Laurie,female,cauc,low,0,9,no
Tamika,female,afam,low,0,5,no
Tanisha,female,afam,high,0,7,no
Aisha,female,afam,high,0,7,yes
Allison,female,cauc,low,0,4,yes
Carrie,female,cauc,low,0,8,no
Darnell,male,afam,low,0,7,yes
Emily,female,cauc,high,0,7,yes
Keisha,female,afam,low,0,6,no
Laurie,female,cauc,high,0,9,no
Tamika,female,afam,high,0,8,no
Jay,male,cauc,high,0,6,yes
Latonya,female,afam,high,0,5,yes
Aisha,female,afam,low,0,7,yes
Allison,female,cauc,low,0,6,yes
Jill,female,cauc,low,0,5,yes
Lakisha,female,afam,low,0,3,yes
Latonya,female,afam,high,0,7,yes
Laurie,female,cauc,high,0,4,yes
Sarah,female,cauc,high,0,3,yes
Tanisha,female,afam,high,0,3,yes
Anne,female,cauc,high,0,8,no
Latonya,female,afam,low,0,7,no
Meredith,female,cauc,low,0,5,no
Tamika,female,afam,high,0,7,no
Brendan,male,cauc,high,0,12,no
Jamal,male,afam,high,0,4,no
Matthew,male,cauc,low,0,19,no
Tremayne,male,afam,low,0,5,no
Allison,female,cauc,high,0,6,no
Latoya,female,afam,low,0,3,no
Neil,male,cauc,low,0,4,no
Tyrone,male,afam,high,0,6,no
Brendan,male,cauc,high,0,6,no
Ebony,female,afam,high,0,4,no
Sarah,female,cauc,low,0,4,no
Tanisha,female,afam,low,0,3,no
Anne,female,cauc,low,0,6,no
Brendan,male,cauc,high,0,5,yes
Ebony,female,afam,high,0,20,no
Hakim,male,afam,high,0,6,yes
Kristen,female,cauc,high,0,11,no
Tamika,female,afam,low,0,6,no
Carrie,female,cauc,low,0,6,yes
Jermaine,male,afam,high,0,6,no
Jill,female,cauc,high,0,8,yes
Keisha,female,afam,low,0,6,yes
Latoya,female,afam,high,0,8,yes
Matthew,male,cauc,high,0,4,no
Carrie,female,cauc,high,1,3,no
Kenya,female,afam,high,1,2,no
Aisha,female,afam,low,0,6,no
Laurie,female,cauc,high,0,5,yes
Sarah,female,cauc,low,0,2,yes
Sarah,female,cauc,low,0,6,no
Tamika,female,afam,low,0,3,yes
Tanisha,female,afam,high,0,7,yes
Carrie,female,cauc,high,0,6,yes
Latonya,female,afam,high,0,6,yes
Laurie,female,cauc,low,0,14,yes
Tanisha,female,afam,low,0,6,yes
Anne,female,cauc,low,1,6,yes
Rasheed,male,afam,low,0,5,yes
Jill,female,cauc,high,0,20,yes
Keisha,female,afam,low,0,5,yes
Kristen,female,cauc,low,0,3,yes
Tanisha,female,afam,high,0,15,yes
Allison,female,cauc,low,0,5,no
Emily,female,cauc,high,0,5,no
Lakisha,female,afam,high,0,4,no
Latonya,female,afam,low,0,5,no
Matthew,male,cauc,high,0,4,no
Tyrone,male,afam,high,0,4,no
Kristen,female,cauc,low,0,3,no
Latoya,female,afam,low,0,10,no
Laurie,female,cauc,high,0,5,no
Tamika,female,afam,high,0,5,no
Emily,female,cauc,low,0,5,no
Keisha,female,afam,low,0,6,no
Laurie,female,cauc,high,0,16,no
Sarah,female,cauc,low,0,6,no
Tamika,female,afam,high,0,8,no
Tanisha,female,afam,low,0,8,no
Aisha,female,afam,high,0,4,no
Kristen,female,cauc,high,0,3,no
Lakisha,female,afam,low,0,4,no
Laurie,female,cauc,low,0,5,no
Aisha,female,afam,low,0,6,no
Allison,female,cauc,high,1,16,no
Latoya,female,afam,high,0,3,no
Laurie,female,cauc,low,0,6,no
Allison,female,cauc,low,0,11,no
Anne,female,cauc,high,0,7,no
Anne,female,cauc,high,0,6,no
Darnell,male,afam,high,0,5,no
Keisha,female,afam,high,0,2,no
Latoya,female,afam,low,0,4,no
Tanisha,female,afam,high,0,2,no
Todd,male,cauc,high,0,6,no
Ebony,female,afam,high,0,3,no
Emily,female,cauc,high,0,16,no
Latonya,female,afam,low,0,4,no
Laurie,female,cauc,low,0,8,no
Aisha,female,afam,low,0,11,no
Allison,female,cauc,high,0,7,no
Jamal,male,afam,high,0,6,no
Jay,male,cauc,high,0,2,no
Jill,female,cauc,low,0,4,no
Latonya,female,afam,high,0,4,no
Allison,female,cauc,high,1,7,no
Anne,female,cauc,low,0,13,no
Ebony,female,afam,low,0,6,no
Kenya,female,afam,high,0,5,no
Emily,female,cauc,low,1,6,yes
Geoffrey,male,cauc,high,1,6,yes
Kareem,male,afam,low,1,8,yes
Kenya,female,afam,high,1,11,yes
Kristen,female,cauc,high,0,14,no
Latonya,female,afam,low,0,7,no
Meredith,female,cauc,low,0,6,no
Tanisha,female,afam,high,0,8,no
Aisha,female,afam,high,0,7,no
Anne,female,cauc,high,0,5,no
Brendan,male,cauc,low,0,8,no
Emily,female,cauc,low,0,4,no
Jay,male,cauc,high,0,7,no
Keisha,female,afam,low,0,3,no
Latonya,female,afam,low,1,8,no
Tamika,female,afam,high,1,8,no
Aisha,female,afam,high,0,14,no
Anne,female,cauc,low,0,26,no
Brad,male,cauc,high,0,2,no
Carrie,female,cauc,low,0,8,no
Ebony,female,afam,high,0,8,no
Emily,female,cauc,low,0,6,yes
Geoffrey,male,cauc,high,0,18,yes
Greg,male,cauc,low,0,6,no
Greg,male,cauc,high,0,2,no
Hakim,male,afam,low,0,7,yes
Hakim,male,afam,low,0,26,no
Jermaine,male,afam,high,0,14,yes
Jill,female,cauc,low,0,8,yes
Jill,female,cauc,high,0,2,no
Kareem,male,afam,low,0,7,no
Keisha,female,afam,high,0,8,no
Kenya,female,afam,high,0,8,no
Latoya,female,afam,high,0,2,yes
Latoya,female,afam,high,0,14,no
Laurie,female,cauc,high,0,18,no
Matthew,male,cauc,low,0,6,no
Meredith,female,cauc,high,0,18,no
Sarah,female,cauc,low,0,6,no
Tamika,female,afam,low,0,7,no
Todd,male,cauc,high,0,8,yes
Tremayne,male,afam,low,0,7,no
Tremayne,male,afam,low,0,8,no
Tyrone,male,afam,low,0,26,yes
Ebony,female,afam,high,0,16,no
Emily,female,cauc,low,0,1,no
Jill,female,cauc,high,0,26,no
Lakisha,female,afam,low,0,5,no
Greg,male,cauc,low,0,8,no
Jay,male,cauc,high,0,10,no
Leroy,male,afam,low,0,10,no
Rasheed,male,afam,high,0,6,no
Aisha,female,afam,high,0,8,yes
Kareem,male,afam,low,0,6,yes
Matthew,male,cauc,high,0,2,yes
Meredith,female,cauc,low,0,7,yes
Greg,male,cauc,high,1,10,yes
Jay,male,cauc,low,1,8,yes
Kareem,male,afam,high,1,8,yes
Tamika,female,afam,low,1,8,yes
Anne,female,cauc,low,0,2,no
Latoya,female,afam,low,0,13,no
Meredith,female,cauc,high,0,14,no
Tanisha,female,afam,high,0,18,no
Greg,male,cauc,low,0,6,no
Jamal,male,afam,high,0,8,no
Latoya,female,afam,low,0,7,no
Neil,male,cauc,high,0,2,no
Allison,female,cauc,high,0,16,no
Ebony,female,afam,low,0,13,no
Lakisha,female,afam,high,0,13,no
Meredith,female,cauc,low,0,11,no
Brett,male,cauc,high,1,2,yes
Ebony,female,afam,low,1,6,yes
Neil,male,cauc,low,0,7,yes
Tremayne,male,afam,high,1,8,yes
Anne,female,cauc,high,0,8,no
Kareem,male,afam,low,0,8,no
Kenya,female,afam,high,0,10,no
Matthew,male,cauc,low,0,8,no
Jill,female,cauc,high,0,13,no
Kenya,female,afam,low,0,11,no
Sarah,female,cauc,low,0,13,no
Tamika,female,afam,high,0,16,no
Brad,male,cauc,low,0,7,yes
Jermaine,male,afam,high,0,2,yes
Neil,male,cauc,high,0,8,yes
Tamika,female,afam,low,0,6,yes
Lakisha,female,afam,low,0,6,no
Matthew,male,cauc,high,0,2,no
Meredith,female,cauc,low,0,7,no
Rasheed,male,afam,high,0,8,no
Anne,female,cauc,high,0,8,no
Rasheed,male,afam,low,0,6,no
Sarah,female,cauc,low,0,7,no
Tremayne,male,afam,high,0,2,no
Greg,male,cauc,high,0,8,no
Rasheed,male,afam,low,0,7,no
Tanisha,female,afam,high,1,2,no
Todd,male,cauc,low,0,6,no
Brett,male,cauc,low,0,20,no
Leroy,male,afam,low,0,26,no
Matthew,male,cauc,high,0,14,no
Tamika,female,afam,high,0,10,no
Aisha,female,afam,low,0,6,no
Allison,female,cauc,low,0,6,no
Sarah,female,cauc,high,0,6,no
Tamika,female,afam,high,0,6,no
Allison,female,cauc,high,0,11,yes
Allison,female,cauc,high,0,5,yes
Anne,female,cauc,low,0,10,yes
Ebony,female,afam,low,0,12,yes
Lakisha,female,afam,high,0,9,yes
Latonya,female,afam,high,0,5,yes
Kristen,female,cauc,low,0,4,no
Sarah,female,cauc,high,0,4,no
Tamika,female,afam,low,0,4,no
Tanisha,female,afam,high,0,4,no
Jill,female,cauc,high,0,5,no
Latoya,female,afam,high,0,8,no
Kristen,female,cauc,high,1,6,no
Lakisha,female,afam,low,0,3,no
Latonya,female,afam,high,0,4,no
Meredith,female,cauc,low,1,7,no
Anne,female,cauc,high,0,7,yes
Carrie,female,cauc,high,0,5,no
Ebony,female,afam,high,0,8,yes
Emily,female,cauc,low,0,2,no
Jill,female,cauc,low,0,6,yes
Kenya,female,afam,low,0,3,no
Tanisha,female,afam,low,0,6,yes
Tremayne,male,afam,high,0,6,no
Carrie,female,cauc,high,0,12,yes
Jill,female,cauc,low,0,13,yes
Latoya,female,afam,low,0,11,yes
Tanisha,female,afam,high,0,13,yes
Laurie,female,cauc,low,0,6,no
Tamika,female,afam,low,0,6,no
Sarah,female,cauc,high,0,21,no
Tamika,female,afam,high,0,7,no
Emily,female,cauc,low,0,8,yes
Kenya,female,afam,high,0,11,yes
Kristen,female,cauc,high,0,9,yes
Latonya,female,afam,low,0,15,yes
Anne,female,cauc,high,0,6,no
Carrie,female,cauc,low,0,5,yes
Darnell,male,afam,high,0,7,yes
Hakim,male,afam,low,0,4,yes
Jay,male,cauc,high,0,7,yes
Jill,female,cauc,low,0,4,no
Lakisha,female,afam,high,0,21,no
Tamika,female,afam,low,0,13,no
Kenya,female,afam,low,0,9,no
Kristen,female,cauc,high,0,4,no
Laurie,female,cauc,low,0,4,no
Tamika,female,afam,high,0,5,no
Allison,female,cauc,high,0,4,no
Keisha,female,afam,high,0,5,no
Kristen,female,cauc,low,0,4,no
Sarah,female,cauc,low,0,5,no
Tamika,female,afam,low,0,4,no
Tremayne,male,afam,low,0,5,no
Anne,female,cauc,high,0,6,no
Ebony,female,afam,low,0,6,no
Kenya,female,afam,high,0,6,no
Kristen,female,cauc,low,0,7,no
Aisha,female,afam,high,0,5,yes
Allison,female,cauc,high,0,5,yes
Carrie,female,cauc,low,0,4,yes
Keisha,female,afam,low,0,8,yes
Allison,female,cauc,low,0,6,yes
Jermaine,male,afam,low,1,2,yes
Leroy,male,afam,high,0,6,yes
Neil,male,cauc,high,1,6,yes
Jay,male,cauc,low,0,3,no
Jill,female,cauc,low,1,4,no
Kenya,female,afam,low,1,2,no
Kristen,female,cauc,high,0,5,no
Latoya,female,afam,high,1,4,no
Rasheed,male,afam,low,0,5,no
Ebony,female,afam,low,0,6,no
Geoffrey,male,cauc,low,0,4,no
Jay,male,cauc,high,0,5,no
Jill,female,cauc,low,0,6,no
Kenya,female,afam,high,0,6,no
Latonya,female,afam,low,0,5,no
Sarah,female,cauc,high,0,6,no
Tanisha,female,afam,high,0,5,no
Brendan,male,cauc,low,0,4,no
Emily,female,cauc,high,0,6,no
Kristen,female,cauc,low,0,6,no
Latoya,female,afam,low,0,6,no
Rasheed,male,afam,low,0,5,no
Tamika,female,afam,high,0,6,no
Jill,female,cauc,low,0,6,yes
Latoya,female,afam,low,0,4,yes
Laurie,female,cauc,high,0,5,yes
Tamika,female,afam,high,0,7,yes
Carrie,female,cauc,high,0,6,no
Ebony,female,afam,low,0,6,no
Ebony,female,afam,high,0,2,yes
Kenya,female,afam,high,0,6,no
Kristen,female,cauc,low,0,14,no
Todd,male,cauc,high,0,3,yes
Aisha,female,afam,low,0,4,yes
Allison,female,cauc,low,0,4,yes
Carrie,female,cauc,high,0,4,yes
Latoya,female,afam,high,0,3,yes
Laurie,female,cauc,low,0,2,yes
Sarah,female,cauc,high,0,4,yes
Tamika,female,afam,high,0,2,yes
Tanisha,female,afam,low,0,5,yes
Carrie,female,cauc,high,0,20,yes
Keisha,female,afam,high,0,2,yes
Latonya,female,afam,low,0,5,yes
Leroy,male,afam,low,1,2,no
Neil,male,cauc,low,1,6,no
Sarah,female,cauc,low,0,3,yes
Aisha,female,afam,high,0,5,no
Anne,female,cauc,low,0,4,no
Latoya,female,afam,low,0,4,no
Meredith,female,cauc,high,0,3,no
Carrie,female,cauc,high,0,4,no
Kenya,female,afam,high,0,11,yes
Kristen,female,cauc,low,1,15,yes
Lakisha,female,afam,low,0,14,yes
Meredith,female,cauc,high,1,10,yes
Tremayne,male,afam,high,0,4,no
Jill,female,cauc,high,0,4,yes
Kristen,female,cauc,low,0,5,yes
Latoya,female,afam,high,0,3,yes
Tamika,female,afam,low,0,6,yes
Carrie,female,cauc,high,0,7,no
Emily,female,cauc,low,0,6,no
Latoya,female,afam,low,0,11,no
Tanisha,female,afam,high,0,5,no
Ebony,female,afam,low,0,15,no
Emily,female,cauc,low,0,3,no
Laurie,female,cauc,low,0,6,no
Tremayne,male,afam,low,0,3,no
Laurie,female,cauc,low,0,3,no
Tamika,female,afam,low,0,8,no
Carrie,female,cauc,low,0,8,no
Lakisha,female,afam,high,0,16,no
Latonya,female,afam,low,0,4,no
Meredith,female,cauc,high,0,3,no
Allison,female,cauc,high,0,7,no
Carrie,female,cauc,low,0,4,no
Jill,female,cauc,low,0,5,no
Kareem,male,afam,low,0,4,no
Latonya,female,afam,high,0,4,no
Latoya,female,afam,low,0,11,no
Anne,female,cauc,high,0,12,yes
Emily,female,cauc,low,0,11,yes
Kenya,female,afam,low,0,6,yes
Tanisha,female,afam,high,0,9,yes
Jermaine,male,afam,high,0,19,no
Latonya,female,afam,low,0,1,no
Laurie,female,cauc,high,0,6,no
Sarah,female,cauc,low,0,5,no
Jermaine,male,afam,high,0,21,no
Kenya,female,afam,high,0,21,no
Kristen,female,cauc,high,1,20,no
Meredith,female,cauc,high,0,19,no
Sarah,female,cauc,low,1,10,no
Tanisha,female,afam,low,1,8,no
Anne,female,cauc,high,0,8,yes
Brad,male,cauc,high,0,2,no
Emily,female,cauc,low,0,6,no
Hakim,male,afam,low,0,7,no
Jermaine,male,afam,low,0,7,yes
Jermaine,male,afam,high,0,2,no
Jill,female,cauc,low,0,6,no
Jill,female,cauc,high,0,8,no
Keisha,female,afam,high,0,14,no
Lakisha,female,afam,low,0,7,yes
Lakisha,female,afam,low,0,8,no
Latonya,female,afam,low,0,8,no
Latoya,female,afam,low,0,7,no
Latoya,female,afam,high,0,2,yes
Latoya,female,afam,high,0,10,no
Laurie,female,cauc,low,0,6,yes
Laurie,female,cauc,high,0,18,no
Laurie,female,cauc,high,0,8,no
Matthew,male,cauc,high,0,8,yes
Meredith,female,cauc,low,0,8,no
Rasheed,male,afam,high,0,2,yes
Sarah,female,cauc,low,0,26,no
Todd,male,cauc,low,0,6,yes
Tremayne,male,afam,high,0,8,no
Anne,female,cauc,low,0,4,no
Jill,female,cauc,high,0,14,no
Latoya,female,afam,low,1,2,no
Tamika,female,afam,high,0,18,no
Greg,male,cauc,low,0,8,yes
Jay,male,cauc,high,0,18,yes
Latonya,female,afam,low,0,26,yes
Tyrone,male,afam,high,0,14,yes
Brad,male,cauc,high,0,2,yes
Kristen,female,cauc,low,1,7,yes
Latoya,female,afam,high,0,8,yes
Tanisha,female,afam,low,0,6,yes
Kristen,female,cauc,low,0,11,no
Latonya,female,afam,low,0,7,no
Sarah,female,cauc,high,0,16,no
Tanisha,female,afam,high,0,26,no
Darnell,male,afam,high,0,2,no
Keisha,female,afam,low,0,6,no
Meredith,female,cauc,low,0,7,no
Neil,male,cauc,high,0,8,no
Geoffrey,male,cauc,high,0,2,no
Keisha,female,afam,low,0,6,no
Latonya,female,afam,high,0,8,no
Matthew,male,cauc,low,0,7,no
Brad,male,cauc,low,0,7,no
Greg,male,cauc,high,0,2,no
Latoya,female,afam,low,0,6,no
Tremayne,male,afam,high,0,8,no
Geoffrey,male,cauc,low,0,8,yes
Latoya,female,afam,high,0,18,yes
Neil,male,cauc,high,0,14,yes
Tyrone,male,afam,low,0,26,yes
Anne,female,cauc,high,0,18,no
Emily,female,cauc,low,0,8,no
Hakim,male,afam,high,0,14,no
Latonya,female,afam,low,0,26,no
Ebony,female,afam,high,0,9,no
Laurie,female,cauc,low,0,7,no
Meredith,female,cauc,high,0,26,no
Tamika,female,afam,low,0,13,no
Greg,male,cauc,low,1,8,yes
Latoya,female,afam,low,1,26,yes
Neil,male,cauc,high,0,14,yes
Tanisha,female,afam,high,1,18,yes
Allison,female,cauc,low,0,7,yes
Ebony,female,afam,low,0,6,yes
Jill,female,cauc,high,0,7,yes
Kenya,female,afam,high,0,4,yes
Ebony,female,afam,high,1,8,no
Emily,female,cauc,high,1,8,no
Aisha,female,afam,high,0,4,no
Carrie,female,cauc,low,1,4,no
Ebony,female,afam,low,0,3,no
Emily,female,cauc,high,0,5,no
Emily,female,cauc,high,0,4,no
Kareem,male,afam,low,0,2,no
Matthew,male,cauc,low,0,2,no
Tremayne,male,afam,high,0,4,no
Kristen,female,cauc,low,0,15,yes
Sarah,female,cauc,high,0,6,yes
Tamika,female,afam,low,0,5,yes
Tanisha,female,afam,high,0,7,yes
Allison,female,cauc,high,0,7,yes
Keisha,female,afam,high,0,5,yes
Kristen,female,cauc,low,0,4,yes
Tamika,female,afam,low,0,4,yes
Brett,male,cauc,low,0,6,no
Jamal,male,afam,low,1,4,no
Anne,female,cauc,high,0,6,no
Ebony,female,afam,low,0,4,no
Emily,female,cauc,low,0,3,no
Rasheed,male,afam,high,0,5,no
Anne,female,cauc,low,0,13,no
Jill,female,cauc,high,0,15,no
Kenya,female,afam,high,0,14,no
Latoya,female,afam,low,0,15,no
Aisha,female,afam,high,0,7,no
Anne,female,cauc,low,0,13,no
Latoya,female,afam,low,0,25,no
Meredith,female,cauc,high,0,6,no
Kenya,female,afam,low,0,8,no
Kristen,female,cauc,high,0,8,no
Laurie,female,cauc,low,0,8,no
Tamika,female,afam,high,0,9,no
Anne,female,cauc,low,0,14,yes
Ebony,female,afam,high,0,12,yes
Keisha,female,afam,low,0,11,yes
Laurie,female,cauc,high,0,10,yes
Aisha,female,afam,low,0,6,no
Anne,female,cauc,low,0,5,no
Jill,female,cauc,low,0,5,no
Kristen,female,cauc,high,0,7,no
Lakisha,female,afam,high,0,7,no
Rasheed,male,afam,low,0,5,no
Aisha,female,afam,low,0,3,no
Anne,female,cauc,high,0,21,no
Emily,female,cauc,low,0,8,no
Tamika,female,afam,high,0,8,no
Anne,female,cauc,high,0,5,no
Emily,female,cauc,high,0,10,yes
Jermaine,male,afam,low,0,4,no
Latonya,female,afam,high,0,21,yes
Latonya,female,afam,high,0,7,no
Laurie,female,cauc,low,0,5,no
Aisha,female,afam,low,0,6,no
Meredith,female,cauc,low,0,6,no
Sarah,female,cauc,high,0,7,no
Tanisha,female,afam,high,0,7,no
Brett,male,cauc,high,0,5,yes
Leroy,male,afam,high,0,5,yes
Brendan,male,cauc,low,0,6,yes
Geoffrey,male,cauc,low,0,4,yes
Jamal,male,afam,low,0,2,yes
Kareem,male,afam,low,0,2,yes
Matthew,male,cauc,high,1,11,yes
Tremayne,male,afam,high,0,11,yes
Anne,female,cauc,low,0,1,no
Kenya,female,afam,high,0,18,no
Laurie,female,cauc,high,0,9,no
Tanisha,female,afam,low,0,2,no
Anne,female,cauc,high,0,8,yes
Jill,female,cauc,low,0,4,no
Keisha,female,afam,low,0,4,no
Kristen,female,cauc,low,0,5,yes
